target,uri,target_context,roberta_score
fire,http://beautifulshoes.info/Single-Bed-Mattress/reviews-heavenly-bed-mattress,"choosing a mattress protector you should get one that has been treated with an anti-microbial spray and one that is fire retardant.
how to clean a peed on mattress
Latex International is a latex manufacturer which supplies supplies latex foam to",-1.0000
fire,http://beautifulshoes.info/Single-Bed-Mattress/reviews-heavenly-bed-mattress,to unfold to its normal shape and size. This crib mattress accepts the flammability standards and provides a barrier for fire resistant against any flammability. Many people report feeling like they are floating and that is the feeling that enables you,-1.0000
sick,http://www.fresnobee.com/opinion/opn-columns-blogs/armen-bacon/article104694391.html,"A few weeks ago, my husband and I attended Valley Children Hospital’s Harvest Ball, an inspiring evening raising money for sick kids living right here in in our own backyard. These are the children missing from soccer practice, invisible at the",-1.0000
basic,http://exposingislam.blogspot.com/2016/10/five-schools-still-open-despite.html,"of Islamic schools continue to operate despite inspectors finding that pupils are unsafe, exposed to extreme views or unaware of basic British values, a Mail investigation reveals today.
The findings suggest that a supposed Government crackdown on extremism in schools –",-1.0000
basic,http://exposingislam.blogspot.com/2016/10/five-schools-still-open-despite.html,"assessments in place to promote British values.’
She claimed inspectors ‘did not show clarity of understanding and displayed lack of basic knowledge in regards to which books posed a risk … The school feels this is a very unfair judgment.’",-1.0000
savage,http://scienceblogs.com/evolutionblog/2009/06/30/why-its-good-to-know-the-subje/,"assumed he would be speaking about the future of Indiana education and did not know the topic of the conference, Savage said.
Bennett, a former science teacher, agrees with the Indiana standards for science, which include the teaching of evolution, Savage",-1.0000
basic,http://wembley-motors.com/winter-health-check/,"and low light means visibility is greatly reduced and accidents are more common. Making sure your have carried out your basic winter car checks helps keep you safe and reduces your risk of breakdown.
Basic winter car checks
Here some other",-1.0000
basic,http://wembley-motors.com/winter-health-check/,"sure your have carried out your basic winter car checks helps keep you safe and reduces your risk of breakdown.
Basic winter car checks
Here some other basic checks to carry out before winter sets in. These checks will help to",-1.0000
basic,http://wembley-motors.com/winter-health-check/,"winter car checks helps keep you safe and reduces your risk of breakdown.
Basic winter car checks
Here some other basic checks to carry out before winter sets in. These checks will help to keep your car in good health through",-1.0000
sick,http://www.snowcitycafe.com/assets/6f9a137e/pharmacy/dexahexal.html,"deeply dependent case cent occurred, the culosis losing her necrosis in the cartilage of three or four extremes from the sick child. The infection of vessels for detached downwards-backwards has, in proof, been one of the most different teeth in the",-1.0000
ratchet,https://hiveatyourhome.wordpress.com/frequently-asked-questions/,"a feeder in it (new packages of bees need to be fed, after that I leave honey) then it is ratchet strapped down to the cinder blocks/pallet and a 15″ square tile provides a roof and weight. Eventually more boxes will",-1.0000
fire,http://www.extralaudinary.com/2552-2/,"swift as a coursing river, with all the force of a great typhoon, with all the strength of a raging fire and as mysterious as the dark side of the moon. After all, Nyambu’s fiancee had confided to me that their",-1.0000
basic,http://arme.metu.edu.tr/graduate-curriculum,"of different methods (regression, correlation, principle component, discriminant function analysis and ANOVA) with special reference to archaeometric data.
ARME 511 Basic Science in Archaeometry (2-2)3
Elements. Isotopes. Compounds. Chemical and physical changes. Energy. Matter. Different states of matter. Electronic, optical, magnetic",-1.0000
basic,http://arme.metu.edu.tr/graduate-curriculum,"some techniques of conservation. Possible interference problems in archaeometry due to conservation.
ARME 541 Archaeological Materials and Their Properties (3-0)3
Basic nature of materials; their properties and behavior. Organic materials, paintings, ink, food and all other organic compounds and their nature.",-1.0000
tea,http://pinktartandoll.com/day-3-of-the-herbalife-diet/,"- 100kcal snack
In addition to the above you are supposed to drink at least 2-3 cups of the Herbalife tea (apparently it helps you to burn up to 70kcals) but quite honestly the peach tea I had, tasted like either",-1.0000
tea,http://pinktartandoll.com/day-3-of-the-herbalife-diet/,"2-3 cups of the Herbalife tea (apparently it helps you to burn up to 70kcals) but quite honestly the peach tea I had, tasted like either BO (not that I really understand what that would taste like) or bad breath –",-1.0000
tea,http://pinktartandoll.com/day-3-of-the-herbalife-diet/,"what that would taste like) or bad breath – hence the reason why I tend to stick to the green tea. A study by the Daily Mail back in Feb 2015 confirmed that drinking decaffeinated Green Tea, does indeed aid weight",-1.0000
tea,http://pinktartandoll.com/day-3-of-the-herbalife-diet/,"stick to the green tea. A study by the Daily Mail back in Feb 2015 confirmed that drinking decaffeinated Green Tea, does indeed aid weight loss, but that one would have to drink 7 cups in a day…seriously who has the",-1.0000
sick,http://pinktartandoll.com/day-3-of-the-herbalife-diet/,"breakfast (with unsweetened Almond Milk) – c100kcals,
- By lunch the thought of a chalky shake was making me feel sick so I had a Weight Watchers Chicken Soup – 94kcals,
- A packet of Goan flavoured curry crisps – 92kcals,",-1.0000
fire,http://www.phccweb.org/Tools/fandsdetail.cfm?itemnumber=2821,"the Foundation's Essentials of Project Management class a few years ago.
A company owner had a field superintendent from the fire sprinkler division approach him one day to say that they would be changing the brand of fire stop insulation caulk",-1.0000
fire,http://www.phccweb.org/Tools/fandsdetail.cfm?itemnumber=2821,superintendent from the fire sprinkler division approach him one day to say that they would be changing the brand of fire stop insulation caulk they use around pipes and vents going through walls. The new brand that he had selected would,-1.0000
basic,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0086180,"zinc ion that is essential for this DNA-binding activity. Site-directed mutagenesis demonstrated that all four cysteines and a stretch of basic residues are essential for specific DNA binding, and the ability to activate W-CRMs reporters in fly cell culture. We also",-1.0000
basic,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0086180,"the ability of TCF/Pan to activate a Helper site-dependent W-CRM reporter in cultured cells (Figure 3B). However, substitution of three basic residues between the third and fourth cysteines (Mutant 7) greatly reduced Helper site binding in vitro (Figure 4B). A TCF/Pan",-1.0000
basic,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0086180,"partially able to activate a synthetic HMG site reporter (Figure 3D, 3E). While it is tempting to speculate that these basic residues may make direct contact with the phosphate backbone of the Helper site, structural analysis will be required to more",-1.0000
sigma,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0086180,"antibody (1∶3000, GE Healthcare). Micrococcal nuclease treatment was carried out as described previously , using 6.6 units of micrococcal nuclease (Sigma) for a 200 µL reaction volume. In addition, the binding buffer used for this treatment contained 5 mM CaCl2. OPA",-1.0000
basic,https://www.livestrong.com/article/341360-cardiovascular-muscular-endurance/,"Cardiovascular endurance and muscular endurance are two of the basic components of physical fitness, which also include flexibility, muscular strength and body composition. Improving your cardiovascular and muscular endurance provides",-1.0000
fire,https://gomontgomery.blogspot.com/2015/10/celebrate-walk-to-school-day.html,"in awards being offered nationally. The awards are calculated based on participation in such activities as “brain breaks” or walk-a-thons.
Fire Up Your Feet is a program of the Safe Routes to School National Partnership, the family engagement partner for the",-1.0000
basic,http://peacenews.org/2017/05/23/syrians-roll-back-extremism-idlib-without-military-intervention-waging-nonviolence/,"paying attention to qualifications or proper recruitment procedures. A state of repression was imposed, and there were continuous violations of basic human rights and freedoms under the pretext of applying proper Islamic Sharia law.",-1.0000
bro,http://adventurebuilding.blogspot.com/2010/04/clearing.html,Bro is home and playing with his chainsaw. He is cutting away while I am clearing all the tons of logs,-1.0000
